subnum,block,trial,direction,stim,offset,fixationstart,delaytime,promptstart,arrowstart,maskstart,rt,corresp,resp,corr,bivalentcorr
203-1-1,P,0,-1,R,2,46113,3000,49119,49626,49627,768,<right>,<right>,1,1
203-1-1,P,0,-1,U,1,50413,1750,52168,52673,52673,638,<up>,<up>,1,1
203-1-1,P,0,-1,D,2,53334,3500,56839,57345,57346,543,<down>,<up>,0,1
203-1-1,P,0,1,L,1,57908,1750,59662,60168,60169,568,<left>,<right>,0,1
203-1-1,P,0,-1,D,1,60758,3250,64013,64520,64521,692,<down>,<down>,1,1
203-1-1,P,0,1,U,1,65226,1750,66980,67485,67485,612,<up>,<up>,1,1
203-1-1,P,0,1,D,1,68121,2500,70627,71133,71134,547,<down>,<down>,1,1
203-1-1,P,0,-1,R,2,71701,3000,74707,75214,75214,351,<right>,<left>,0,1
203-1-1,P,0,-1,L,2,89746,2750,92501,92708,92708,511,<left>,<right>,0,1
203-1-1,P,0,-1,R,2,93232,2500,95737,95944,95945,529,<right>,<right>,1,1
203-1-1,P,0,-1,U,2,96487,2500,98992,99199,99199,658,<up>,<up>,1,1
203-1-1,P,0,-1,D,1,99871,2000,101876,102081,102082,655,<down>,<down>,1,1
203-1-1,P,0,1,L,2,102765,3000,105773,105980,105980,952,<left>,<right>,0,1
203-1-1,P,0,-1,L,1,106945,3250,110201,110408,110408,625,<left>,<left>,1,1
203-1-1,P,0,1,L,2,111044,2000,113049,113255,113256,507,<left>,<right>,0,1
203-1-1,P,0,1,R,2,113773,2000,115778,115983,115984,612,<right>,<right>,1,1
203-1-1,T,1,-1,L,1,121871,2500,124375,124581,124581,560,<left>,<left>,1,1
203-1-1,T,2,-1,R,2,125154,3500,128660,128866,128867,502,<right>,<right>,1,1
203-1-1,T,3,-1,R,1,129382,3250,132637,132844,132844,565,<right>,<right>,1,1
203-1-1,T,4,1,R,1,133421,3250,136675,136882,136883,566,<right>,<right>,1,1
203-1-1,T,5,-1,U,2,137471,2500,139975,140180,140181,808,<up>,<up>,1,1
203-1-1,T,6,-1,R,2,141004,1750,142758,142964,142964,666,<right>,<right>,1,1
203-1-1,T,7,-1,U,1,143641,2500,146146,146353,146353,576,<up>,<up>,1,1
203-1-1,T,8,-1,D,2,146946,2000,148951,149156,149156,423,<down>,<down>,1,1
203-1-1,T,9,-1,D,2,149593,1500,151098,151305,151305,582,<down>,<down>,1,1
203-1-1,T,10,1,R,2,151902,3000,154908,155114,155115,610,<right>,<right>,1,1
203-1-1,T,11,-1,L,2,155738,2250,157994,158201,158201,590,<left>,<left>,1,1
203-1-1,T,12,1,R,2,158803,3500,162309,162516,162516,553,<right>,<right>,1,1
203-1-1,T,13,-1,U,1,163094,3000,166099,166306,166307,546,<up>,<up>,1,1
203-1-1,T,14,-1,D,2,166872,2750,169627,169832,169833,624,<down>,<down>,1,1
203-1-1,T,15,1,D,1,170476,3250,173732,173938,173939,571,<down>,<down>,1,1
203-1-1,T,16,1,U,1,174522,2750,177278,177485,177485,529,<up>,<up>,1,1
203-1-1,T,17,-1,D,1,178027,3500,181533,181740,181740,501,<down>,<down>,1,1
203-1-1,T,18,1,R,1,182255,3500,185761,185968,185968,420,<right>,<right>,1,1
203-1-1,T,19,-1,D,1,186402,2250,188656,188861,188862,544,<down>,<down>,1,1
203-1-1,T,20,-1,R,1,189427,1500,190932,191138,191139,457,<right>,<right>,1,1
203-1-1,T,21,-1,L,1,191614,3250,194869,195076,195076,638,<left>,<left>,1,1
203-1-1,T,22,-1,U,2,195735,2250,197989,198194,198195,698,<up>,<up>,1,1
203-1-1,T,23,1,U,2,198910,2500,201416,201622,201623,714,<up>,<up>,1,1
203-1-1,T,24,-1,L,2,202350,2500,204855,205060,205060,693,<left>,<left>,1,1
203-1-1,T,25,-1,U,2,205766,1750,207522,207728,207728,542,<up>,<up>,1,1
203-1-1,T,26,1,L,2,208284,3250,211539,211744,211745,483,<left>,<right>,0,1
203-1-1,T,27,-1,L,2,212253,2000,214258,214464,214465,573,<left>,<left>,1,1
203-1-1,T,28,1,D,2,215055,2250,217309,217514,217514,670,<down>,<down>,1,1
203-1-1,T,29,-1,L,2,218197,2000,220201,220409,220409,633,<left>,<left>,1,1
203-1-1,T,30,-1,D,1,221065,1500,222571,222776,222776,636,<down>,<down>,1,1
203-1-1,T,31,-1,R,1,223431,3000,226437,226643,226643,486,<right>,<right>,1,1
203-1-1,T,32,-1,U,1,227150,2750,229905,230112,230112,782,<up>,<up>,1,1
203-1-1,T,33,1,D,2,230906,3000,233910,234115,234116,610,<down>,<down>,1,1
203-1-1,T,34,-1,R,2,234744,3500,238248,238454,238454,654,<right>,<right>,1,1
203-1-1,T,35,-1,D,1,239125,1750,240881,241086,241087,524,<down>,<down>,1,1
203-1-1,T,36,-1,U,1,241632,2000,243639,243846,243846,495,<up>,<up>,1,1
203-1-1,T,37,-1,R,2,244360,2250,246615,246821,246821,534,<right>,<right>,1,1
203-1-1,T,38,1,R,2,247376,2000,249382,249589,249589,885,<right>,<right>,1,1
203-1-1,T,39,1,D,1,250488,2500,252992,253199,253200,580,<down>,<down>,1,1
203-1-1,T,40,1,L,1,253793,1750,255549,255755,255755,595,<left>,<left>,1,1
203-1-1,T,41,-1,D,2,256367,1750,258122,258329,258329,698,<down>,<down>,1,1
203-1-1,T,42,-1,D,2,259047,2250,261302,261508,261509,514,<down>,<down>,1,1
203-1-1,T,43,-1,L,2,262034,1500,263539,263746,263746,633,<left>,<left>,1,1
203-1-1,T,44,-1,D,2,264393,2250,266647,266855,266855,565,<down>,<down>,1,1
203-1-1,T,45,-1,R,1,267440,1750,269196,269403,269403,590,<right>,<down>,0,0
203-1-1,T,46,-1,D,2,270006,2250,272261,272466,272467,489,<down>,<down>,1,1
203-1-1,T,47,-1,U,1,272968,1500,274473,274680,274680,616,<up>,<up>,1,1
203-1-1,T,48,-1,D,2,275310,2750,278064,278269,278270,632,<down>,<down>,1,1
203-1-1,T,49,-1,D,1,278924,1750,280679,280885,280885,531,<down>,<down>,1,1
203-1-1,T,50,1,R,1,281430,3250,284685,284892,284892,626,<right>,<right>,1,1
